,Text,language,english
922,boAt X HUEMNs collection was a play on contrasts and a reflection of the choices and individual makes while navigating through our rapidly progressing communities empowered by an inner strength  The collection deep dives with garments that are conversation pieces handdrawn prints powerful statement pieces inclusive fits and meticulously handcrafted textures that HUEMN is known for  _huemn boatnirvana lakmeindia fdciofficial rseworldwide  ExploreMore LakméFashionWeek LFW DaysofFashion FDCIxLFW BoAtatFDCIxLFW DoWhatFloatsYourboAt DWFYBoAt IAmABoAtHead ,en,boAt X HUEMNs collection was a play on contrasts and a reflection of the choices and individual makes while navigating through our rapidly progressing communities empowered by an inner strength  The collection deep dives with garments that are conversation pieces handdrawn prints powerful statement pieces inclusive fits and meticulously handcrafted textures that HUEMN is known for  _huemn boatnirvana lakmeindia fdciofficial rseworldwide  ExploreMore LakméFashionWeek LFW DaysofFashion FDCIxLFW BoAtatFDCIxLFW DoWhatFloatsYourboAt DWFYBoAt IAmABoAtHead 
923,Hey with the intention of offering you a free bridal hair  makeup trial  Be the best version of yourself on your big day  capture PicturePerfectMemories with Lakmé Salon  LakméSalon Queentessential Bridal MakeUp QueentessentialBride HappyHair HappyYou WeddingLook ,en,Hey with the intention of offering you a free bridal hair  makeup trial  Be the best version of yourself on your big day  capture PicturePerfectMemories with Lakmé Salon  LakméSalon Queentessential Bridal MakeUp QueentessentialBride HappyHair HappyYou WeddingLook 
924,aLL presents Big Bold Fashion at FDCI X Lakmé Fashion Week  Heres a glimpse of the collection packed with trendsetting looks  nehadhupia allplussize lakmeindia fdciofficial rseworldwide  ExploreMore FDCIxLakméFashionWeek LakméFashionWeek FDCIxLFW DaysOfFashion LFW aLLAtFDCIxLFW allplussize plussizefashion ,en,aLL presents Big Bold Fashion at FDCI X Lakmé Fashion Week  Heres a glimpse of the collection packed with trendsetting looks  nehadhupia allplussize lakmeindia fdciofficial rseworldwide  ExploreMore FDCIxLakméFashionWeek LakméFashionWeek FDCIxLFW DaysOfFashion LFW aLLAtFDCIxLFW allplussize plussizefashion 
925,Heres the Eligibility Citeria  for NEXA presents The Spotlight  Applications are now open  click the link in bio to apply now   nexaexperience lakmeindia fdciofficial rseworldwide   NEXA NEXAxLFW LakmeFashionWeek LFW NexaSpotlight NEXAInnovativeExperiences NEXALifestyle CreateInspire FDCIxLFW ,en,Heres the Eligibility Citeria  for NEXA presents The Spotlight  Applications are now open  click the link in bio to apply now   nexaexperience lakmeindia fdciofficial rseworldwide   NEXA NEXAxLFW LakmeFashionWeek LFW NexaSpotlight NEXAInnovativeExperiences NEXALifestyle CreateInspire FDCIxLFW 
926,Tag your BFFs and bond over our luxurious services Sounds like a plan for FriendshipDay right  LakméSalon HappyFriendshipDay MakeUp HappyHair HappyYou HairColour Facial ,en,Tag your BFFs and bond over our luxurious services Sounds like a plan for FriendshipDay right  LakméSalon HappyFriendshipDay MakeUp HappyHair HappyYou HairColour Facial 
927,Heres a glimpse of some fresh and subtle coral looks from FDCI x Lakmé Fashion Week  lakmeindia nexaexperience fdciofficial rseworldwide  ExploreMore FDCIxLakméFashionWeek LakméFashionWeek FDCIxLFW DaysOfFashion ,en,Heres a glimpse of some fresh and subtle coral looks from FDCI x Lakmé Fashion Week  lakmeindia nexaexperience fdciofficial rseworldwide  ExploreMore FDCIxLakméFashionWeek LakméFashionWeek FDCIxLFW DaysOfFashion 
928,realme presents Shantnu and Nikhil at the FDCI X Lakmé Fashion Week  The collection nomad was a new direction a way of looking at design as a responsibility as well as a great power With this collection the designers seek to turn the art of design into a weapon a tool and a refuge and through it to imagine newer more hopeful worlds and to cast our minds into the future  This collection brought all that was happening around us through symbols textures silhouettes and motifs There were sweaters in rough knits that seem like they were made of ropeyarn suited to a breezy beachside while classic intarsia featuring large leopard spots were cut into voluminous jackets for the urban jungle There were huge bags and vintage fisher hats alluding to the constant Nomad in all of us while puffer jackets and studded harnesses coalesce comfort and couture  shantanunikhil realmeindia lakmeindia fdciofficial rseworldwide  ExploreMore FDCIxLakméFashionWeek LakméFashionWeek FDCIxLFW DaysOfFashion LFW RealmeatFDCIxLFW realmeGTPro ,en,realme presents Shantnu and Nikhil at the FDCI X Lakmé Fashion Week  The collection nomad was a new direction a way of looking at design as a responsibility as well as a great power With this collection the designers seek to turn the art of design into a weapon a tool and a refuge and through it to imagine newer more hopeful worlds and to cast our minds into the future  This collection brought all that was happening around us through symbols textures silhouettes and motifs There were sweaters in rough knits that seem like they were made of ropeyarn suited to a breezy beachside while classic intarsia featuring large leopard spots were cut into voluminous jackets for the urban jungle There were huge bags and vintage fisher hats alluding to the constant Nomad in all of us while puffer jackets and studded harnesses coalesce comfort and couture  shantanunikhil realmeindia lakmeindia fdciofficial rseworldwide  ExploreMore FDCIxLakméFashionWeek LakméFashionWeek FDCIxLFW DaysOfFashion LFW RealmeatFDCIxLFW realmeGTPro 
929,ad collaboration Friendship Day is all about celebrating it with the right ones  Friends have a huge impact on our lives and just having them around can brighten our gloomy day lakmesalon lakmesalonvasantvihar is here to brighten up your day the same way your bestie does Go visit them and cheer up your mood and dont forget to take your best friend Get yourself a makeover and this friendships day gift one to himher as well   The rights of the song goes to its respective owner  friends FriendshipGoals FriendshipDayGoals FriendshipDay BestFriend BestFriendGoals bff Lakme LakmeSalon LakmeMakeovers LakmeSalonMakeovers ReelsInstagram ForYouPage ExplorePage ReelitFeelIt ReelKaroFeelKaro Makeover FriendshipDay ,en,ad collaboration Friendship Day is all about celebrating it with the right ones  Friends have a huge impact on our lives and just having them around can brighten our gloomy day lakmesalon lakmesalonvasantvihar is here to brighten up your day the same way your bestie does Go visit them and cheer up your mood and dont forget to take your best friend Get yourself a makeover and this friendships day gift one to himher as well   The rights of the song goes to its respective owner  friends FriendshipGoals FriendshipDayGoals FriendshipDay BestFriend BestFriendGoals bff Lakme LakmeSalon LakmeMakeovers LakmeSalonMakeovers ReelsInstagram ForYouPage ExplorePage ReelitFeelIt ReelKaroFeelKaro Makeover FriendshipDay 
930,On this Friendship day  I wanted something different for my bestie And here comes lakmesalon we had a great quality time and enjoyed Aroma pedicure and manicure And she went for a fruit facial and I got myself a choco facial  Best time with the best one at best place Thank you lakmesalon and lakmesalonsaradboseroad for this amazing time   We must say that we had the most amazing pampering experience From walkin to walkout service was  The  Beauticians worked to precision and the vibe and experience was one of the most relaxing we have encountered  lakmesalon friendshipday lakmesalonkolkata ,en,On this Friendship day  I wanted something different for my bestie And here comes lakmesalon we had a great quality time and enjoyed Aroma pedicure and manicure And she went for a fruit facial and I got myself a choco facial  Best time with the best one at best place Thank you lakmesalon and lakmesalonsaradboseroad for this amazing time   We must say that we had the most amazing pampering experience From walkin to walkout service was  The  Beauticians worked to precision and the vibe and experience was one of the most relaxing we have encountered  lakmesalon friendshipday lakmesalonkolkata 
931,And its a ritual to do something special on every friendships day with my cute funny and annoying best friend This time we got ourselves the Dermalogica Pro calm  treatment at Lakme Salon Our skin looks and feels healthier and softer FriendshipDayXLakmeSalon ,en,And its a ritual to do something special on every friendships day with my cute funny and annoying best friend This time we got ourselves the Dermalogica Pro calm  treatment at Lakme Salon Our skin looks and feels healthier and softer FriendshipDayXLakmeSalon 
932,Coords are everyones happy place this season  They are the perfect mix of style  comfort Here are a few that dominated the runway  lakmeindia nexaexperience fdciofficial rseworldwide  ExploreMore FDCIxLakméFashionWeek LakméFashionWeek FDCIxLFW DaysOfFashion ,en,Coords are everyones happy place this season  They are the perfect mix of style  comfort Here are a few that dominated the runway  lakmeindia nexaexperience fdciofficial rseworldwide  ExploreMore FDCIxLakméFashionWeek LakméFashionWeek FDCIxLFW DaysOfFashion 
933,We have just the shade for all you wine lovers   Now your lips can match your fav drink as the new to PrimerMatte Liquid Lip Color comes in the shade Crisp Wine   So what are you waiting for CeaseTheCrease today   Tap the link in our bio now  CeaseTheCrease lakme lakmeindia lips lipsticklovers lipstickobsessed lakmeabsolute comfortable mattelipstick beauty makeup lakmelipstick lakmemakeup makeupinspo lipsticklove lakmelips lipstick lippylove liquidlipstick liquidlipsticklover ,en,We have just the shade for all you wine lovers   Now your lips can match your fav drink as the new to PrimerMatte Liquid Lip Color comes in the shade Crisp Wine   So what are you waiting for CeaseTheCrease today   Tap the link in our bio now  CeaseTheCrease lakme lakmeindia lips lipsticklovers lipstickobsessed lakmeabsolute comfortable mattelipstick beauty makeup lakmelipstick lakmemakeup makeupinspo lipsticklove lakmelips lipstick lippylove liquidlipstick liquidlipsticklover 
934,Curate a luminous look with our hair and makeup experts for your PicturePerfectMemories  Visit Lakmé Salon for a bridal makeover youll remember forever   LakméSalon Queentessential Bridal MakeUp QueentessentialBride HappyHair HappyYou WeddingLook ,en,Curate a luminous look with our hair and makeup experts for your PicturePerfectMemories  Visit Lakmé Salon for a bridal makeover youll remember forever   LakméSalon Queentessential Bridal MakeUp QueentessentialBride HappyHair HappyYou WeddingLook 
935,Lakmé Lumi Cream presents Alpana Neeraj Litwithlumi at FDCI X Lakmé Fashion Week  alpana_neerajs collection was a celebratory return to life Evolving into a relatively minimal avatar the collection retained our unique handwriting of blending construction and with soft swathing drapes and diaphanous volumes Ebbing and flowing into pastels and neutrals with pops of strawberry red the line took a happy twist with bows and trails made fierce with their signature extreme construction style  lakmeindia fdciofficial rseworldwide  ExploreMore FDCIxLakméFashionWeek LakméFashionWeek FDCIxLFW DaysOfFashion LFW LakmelumiAtFDCIxLFW LitWithLumi ,en,Lakmé Lumi Cream presents Alpana Neeraj Litwithlumi at FDCI X Lakmé Fashion Week  alpana_neerajs collection was a celebratory return to life Evolving into a relatively minimal avatar the collection retained our unique handwriting of blending construction and with soft swathing drapes and diaphanous volumes Ebbing and flowing into pastels and neutrals with pops of strawberry red the line took a happy twist with bows and trails made fierce with their signature extreme construction style  lakmeindia fdciofficial rseworldwide  ExploreMore FDCIxLakméFashionWeek LakméFashionWeek FDCIxLFW DaysOfFashion LFW LakmelumiAtFDCIxLFW LitWithLumi 
936,Gifts surely are love however return gifts are icing on the cake  jk_ekta you really know how to win our heartsThank you for this beautiful surprise return gift  A memory forever  lakmeindia Your products have always given us the best results and we have been using them for years now Thanks to you and your team for the all the efforts put in to bring out the best of the products for all the skin types   From my mom to her kids today lakmeindia has been a constant of our makeup kit and we hope it continues to be the one  lakme lakmeindia lakmelipstick lakmeshadesarebest lakmemakeup lakmeto lakmefashion lakmelovers lakmecosmetics love happiness smiles returngifts newpost thankyoupost appreciationpost birthdayreturngifts ,en,Gifts surely are love however return gifts are icing on the cake  jk_ekta you really know how to win our heartsThank you for this beautiful surprise return gift  A memory forever  lakmeindia Your products have always given us the best results and we have been using them for years now Thanks to you and your team for the all the efforts put in to bring out the best of the products for all the skin types   From my mom to her kids today lakmeindia has been a constant of our makeup kit and we hope it continues to be the one  lakme lakmeindia lakmelipstick lakmeshadesarebest lakmemakeup lakmeto lakmefashion lakmelovers lakmecosmetics love happiness smiles returngifts newpost thankyoupost appreciationpost birthdayreturngifts 
937,Presenting Pawan Sachdeva at FDCI x Lakmé Fashion Week  A range of immaculately tailored ensembles Pawan Sachdevas collection at FDCI X Lakmé Fashion Week MenVerse showcases a reinvented collection to give athletic vibes catered to the sartorial needs of the New Age male Indulging in textures the designer has played with simple fabrics like cotton weaves leather PU crepe lycra and knits for effortlessly styled looks Each garment is designed to appeal to masses who are as freespirited expressive and classic as his inspiration  pawansachdeva aparshakti_khurana lakmeindia nexaexperience fdciofficial rseworldwide   ExploreMore FDCIxLakméFashionWeek LakméFashionWeek FDCIxLFW DaysOfFashion LFW ,en,Presenting Pawan Sachdeva at FDCI x Lakmé Fashion Week  A range of immaculately tailored ensembles Pawan Sachdevas collection at FDCI X Lakmé Fashion Week MenVerse showcases a reinvented collection to give athletic vibes catered to the sartorial needs of the New Age male Indulging in textures the designer has played with simple fabrics like cotton weaves leather PU crepe lycra and knits for effortlessly styled looks Each garment is designed to appeal to masses who are as freespirited expressive and classic as his inspiration  pawansachdeva aparshakti_khurana lakmeindia nexaexperience fdciofficial rseworldwide   ExploreMore FDCIxLakméFashionWeek LakméFashionWeek FDCIxLFW DaysOfFashion LFW 
938,Pankaj  Nidhi at FDCI X Lakmé Fashion Week  pankajandnidhis scintillating collection was bursting with contrasting shades and smatterings of floral embroideries accentuated with dramatic sleeves  structured silhouettes  sanjanasanghi lakmeindia nexaexperience fdciofficial rseworldwide  ExploreMore FDCIxLakméFashionWeek LakméFashionWeek FDCIxLFW DaysOfFashion LFW ,en,Pankaj  Nidhi at FDCI X Lakmé Fashion Week  pankajandnidhis scintillating collection was bursting with contrasting shades and smatterings of floral embroideries accentuated with dramatic sleeves  structured silhouettes  sanjanasanghi lakmeindia nexaexperience fdciofficial rseworldwide  ExploreMore FDCIxLakméFashionWeek LakméFashionWeek FDCIxLFW DaysOfFashion LFW 
939,Cant find a longlasting lipstick that wont leave your lips chapped  We know just what you need  Our to PrimeMatte Liquid Lip Color is creaseless transferproof and smudge proof all in just one  Tap the link in our bio to CeasetheCrease today  lakme lakmeindia lips lipsticklovers lipstickobsessed lakmeabsolute comfortable mattelipstick beauty makeup lakmelipstick lakmemakeup makeupinspo lipsticklove lakmelips lipstick lippylove liquidlipstick liquidlipsticklover ,en,Cant find a longlasting lipstick that wont leave your lips chapped  We know just what you need  Our to PrimeMatte Liquid Lip Color is creaseless transferproof and smudge proof all in just one  Tap the link in our bio to CeasetheCrease today  lakme lakmeindia lips lipsticklovers lipstickobsessed lakmeabsolute comfortable mattelipstick beauty makeup lakmelipstick lakmemakeup makeupinspo lipsticklove lakmelips lipstick lippylove liquidlipstick liquidlipsticklover 
940,Bemberg Presents Payal Pratap at FDCI X Lakmé Fashion Week  Payal Pratap took a nostalgic journey with this collection aptly named JAVA With a focus on prints the designer has worked on hand painted artworks which have then been digitized The designs capture detailed elements and a threedimensional depth and texture from the ageold crafts of Batik and powerful imagery and minute detailing from the ancient craft of Chintz printing   The prints encompassed of flora and fauna bringing nature from the outside to the inside through the use of extensive flower leaf tree vines and bird motives as an ode to sustainability Bemberg in various avatars ranging from satins muslins mulmul and silk blends have been used to create a collection with fluid drapes as well as structure The line of clothing features bold prints  large floral patterns and  is clearly a return to maximalism reminiscent of the good old days   bemberg_india payalpratap lakmeindia fdciofficial rseworldwide   ExploreMore FDCIxLakmeFashionWeek LakmeFashionWeek FDCIxLFW DaysOfFashion LFW yearsofSFD SustainableFashionDay ChangeIsGood BembergatFDCIxLFW BembergIndia CraftedElegance Bemberg Cupro Asahikasei ,en,Bemberg Presents Payal Pratap at FDCI X Lakmé Fashion Week  Payal Pratap took a nostalgic journey with this collection aptly named JAVA With a focus on prints the designer has worked on hand painted artworks which have then been digitized The designs capture detailed elements and a threedimensional depth and texture from the ageold crafts of Batik and powerful imagery and minute detailing from the ancient craft of Chintz printing   The prints encompassed of flora and fauna bringing nature from the outside to the inside through the use of extensive flower leaf tree vines and bird motives as an ode to sustainability Bemberg in various avatars ranging from satins muslins mulmul and silk blends have been used to create a collection with fluid drapes as well as structure The line of clothing features bold prints  large floral patterns and  is clearly a return to maximalism reminiscent of the good old days   bemberg_india payalpratap lakmeindia fdciofficial rseworldwide   ExploreMore FDCIxLakmeFashionWeek LakmeFashionWeek FDCIxLFW DaysOfFashion LFW yearsofSFD SustainableFashionDay ChangeIsGood BembergatFDCIxLFW BembergIndia CraftedElegance Bemberg Cupro Asahikasei 
941,The Designer selected to showcase at NEXA presents The Spotlight  will win a gratification amount of Rs  Lacs towards the showcase  Create an immersive fashion presentation  showcase your journey   Head over to the link in bio to apply now  nexaexperience lakmeinda fdciofficial rseworldwide  NEXA NEXAxLFW DaysOfFashion FDCIxLakmeFashionWeekLakmeFashionWeek LFW NexaSpotlight NEXAInnovativeExperiences NEXALifestyle CreateInspire ,en,The Designer selected to showcase at NEXA presents The Spotlight  will win a gratification amount of Rs  Lacs towards the showcase  Create an immersive fashion presentation  showcase your journey   Head over to the link in bio to apply now  nexaexperience lakmeinda fdciofficial rseworldwide  NEXA NEXAxLFW DaysOfFashion FDCIxLakmeFashionWeekLakmeFashionWeek LFW NexaSpotlight NEXAInnovativeExperiences NEXALifestyle CreateInspire 
942,Say yes to fresh skin with a smooth finish   Infused with Hyaluronic Acid the lightweight and fastabsorbing formula of the Absolute Hydra Pro Tinted Moisturiser is Easy to spread Non Oily Non Alcoholfree And its suitable for all skin types  Tap the link in bio to get yours now   lakme lakmeindia lakmeskin lakmeskincare lakmeabsolute skincare skincareobsessed skincarelover skinhydration skinglow healthyskin skincream bestskincare skincaregoals monsoonskincare monsoonskin monsoonessentials hyaluronicacid tintedmoisturiser moisturiser ,en,Say yes to fresh skin with a smooth finish   Infused with Hyaluronic Acid the lightweight and fastabsorbing formula of the Absolute Hydra Pro Tinted Moisturiser is Easy to spread Non Oily Non Alcoholfree And its suitable for all skin types  Tap the link in bio to get yours now   lakme lakmeindia lakmeskin lakmeskincare lakmeabsolute skincare skincareobsessed skincarelover skinhydration skinglow healthyskin skincream bestskincare skincaregoals monsoonskincare monsoonskin monsoonessentials hyaluronicacid tintedmoisturiser moisturiser 
943,Also you calculating the number of days left to make your bridal entry  Your PicturePerfectMemories are a Lakmé Salon bridal package away  LakméSalon Queentessential Bridal MakeUp QueentessentialBride HappyHair HappyYou WeddingLook ,en,Also you calculating the number of days left to make your bridal entry  Your PicturePerfectMemories are a Lakmé Salon bridal package away  LakméSalon Queentessential Bridal MakeUp QueentessentialBride HappyHair HappyYou WeddingLook 
944,Give your daily skincare routine a boost of Vitamin C  Our to Vitamin C Facial Serum filled with the GoodnessOfC helps you get that healthy and nourished skin  This is the secret to reetuuks glowing skin and now it can be yours too  Tap the link in bio to get it now  Tap the link in bio to get it now  lakme lakmeindia lakmeskin lakmeskincare skincare skincareobsessed skincarelover skinhydration skinglow healthyskin bestskincare skincaregoals monsoonskincare monsoonskin monsoonessentials  vitaminc vitamincserum serum lakmeinfluencerarmy ,en,Give your daily skincare routine a boost of Vitamin C  Our to Vitamin C Facial Serum filled with the GoodnessOfC helps you get that healthy and nourished skin  This is the secret to reetuuks glowing skin and now it can be yours too  Tap the link in bio to get it now  Tap the link in bio to get it now  lakme lakmeindia lakmeskin lakmeskincare skincare skincareobsessed skincarelover skinhydration skinglow healthyskin bestskincare skincaregoals monsoonskincare monsoonskin monsoonessentials  vitaminc vitamincserum serum lakmeinfluencerarmy 
945,Nexa presents Creators Lab is an exclusive opportunity for all artists to showcase their artwork As a part of this contest we aim to find artists whose design will be a part of the official FDCI X Lakmé Fashion Week merchandise   Details out soon  Terms  Conditions apply  nexaexperience lakmeindia fdciofficial rseworldwide   NEXA NEXAxLFW DaysOfFashion FDCIxLakmeFashionWeekLakmeFashionWeek LFW NexaCreatorsLab NEXAInnovativeExperiences NEXALifestyle CreateInspire ,en,Nexa presents Creators Lab is an exclusive opportunity for all artists to showcase their artwork As a part of this contest we aim to find artists whose design will be a part of the official FDCI X Lakmé Fashion Week merchandise   Details out soon  Terms  Conditions apply  nexaexperience lakmeindia fdciofficial rseworldwide   NEXA NEXAxLFW DaysOfFashion FDCIxLakmeFashionWeekLakmeFashionWeek LFW NexaCreatorsLab NEXAInnovativeExperiences NEXALifestyle CreateInspire 
946,Somethings are basic  but your hair shouldnt be one  Live your life in colour   For Highlights and Global call us on  or    LAKMESALONVAISHALI Lakmesalon haircolour haircolourist haircolortrends ,en,Somethings are basic  but your hair shouldnt be one  Live your life in colour   For Highlights and Global call us on  or    LAKMESALONVAISHALI Lakmesalon haircolour haircolourist haircolortrends 
947,Our girls mehakeats and ashvikasethi love their new lippies and how    ps you can kiss as much as you like our to PrimerMatte Lip Color is creaseless smudgeproof and transferproof   CeaseTheCrease with your bestie   Tap the link in our bio to buy now   lakme lakmeindia lakmelips lakmeabsolute lipstick lippylove lakmeabsolute lakmelipstick lakmemakeup makeupinspo lipsticklove lakmeyes lakmeeyelooks partyeyemakeup beautygram makeupgoals lakmeinfluencerarmy ,en,Our girls mehakeats and ashvikasethi love their new lippies and how    ps you can kiss as much as you like our to PrimerMatte Lip Color is creaseless smudgeproof and transferproof   CeaseTheCrease with your bestie   Tap the link in our bio to buy now   lakme lakmeindia lakmelips lakmeabsolute lipstick lippylove lakmeabsolute lakmelipstick lakmemakeup makeupinspo lipsticklove lakmeyes lakmeeyelooks partyeyemakeup beautygram makeupgoals lakmeinfluencerarmy 
948,The biggest hair festival is back  Good hair day with Bollywood twist will be live in salon   Book your appointment   tinsukia_assamtinsukia_the_growing_city lakmesalontinsukia hairdaylakmeexperts lakmesalon ,en,The biggest hair festival is back  Good hair day with Bollywood twist will be live in salon   Book your appointment   tinsukia_assamtinsukia_the_growing_city lakmesalontinsukia hairdaylakmeexperts lakmesalon 
949,Get Amazing offers on special occasion of Rakshabandhan Visit our salon with your sibling pay for services worth  and get services worth  absolutely FREE TC apply  lakme_raebareli   hurryup offers LakmeSalon ,en,Get Amazing offers on special occasion of Rakshabandhan Visit our salon with your sibling pay for services worth  and get services worth  absolutely FREE TC apply  lakme_raebareli   hurryup offers LakmeSalon 
950,A treasure lurks in the centre of the maze Can you find the correct path  By treasure of course we mean our precious to PrimerMatte Liquid Lip Color in the shade Driven Red   Tap the link in our bio to get yours today and CeaseTheCrease   lakme lakmeindia lakmelips lakmeabsolute lipstick lippylove lakmeabsolute lakmelipstick lakmemakeup makeupinspo lipsticklove lakmeyes lakmeeyelooks partyeyemakeup beautygram makeupgoals ,en,A treasure lurks in the centre of the maze Can you find the correct path  By treasure of course we mean our precious to PrimerMatte Liquid Lip Color in the shade Driven Red   Tap the link in our bio to get yours today and CeaseTheCrease   lakme lakmeindia lakmelips lakmeabsolute lipstick lippylove lakmeabsolute lakmelipstick lakmemakeup makeupinspo lipsticklove lakmeyes lakmeeyelooks partyeyemakeup beautygram makeupgoals 
951,Lakmē_egypt_Beauty_salon Lakmē collage lakmecolour  lakme lakmeegypt lakmecolour lakmehair lakmehaircare lakmecollage lakmecolor lakmesalon haircolor lakmehaircolor summerhaircolours lakme ,oc,
952,Lakme to primermatte perfect cover foundation  net price  makeup makeupartist makeshop cosmetics cosmoprofbeauty cosmetologist cosmeticsurgery cosmeticbrand sugarcosmetics lakmecosmetics maybelline facescanada insight colorbar nykaa forverindia ,en,Lakme to primermatte perfect cover foundation  net price  makeup makeupartist makeshop cosmetics cosmoprofbeauty cosmetologist cosmeticsurgery cosmeticbrand sugarcosmetics lakmecosmetics maybelline facescanada insight colorbar nykaa forverindia 
953,Embrace the glorious mess that you are  shine up bright like a diamond   Get your traditional  cultural dream look for every occasion at Lakme Salon Jalandhar Vijay Nagar  Book your makeup with our experts only  BRIDAL MAKEUP worth   Get a PreBridal Package FREE  Get Party Makeup FREE with Bridal Makeup  Now we are providing makeups at your place  Follow us for regular updates Call to book your appointments at        bridal bridalhair bridalparty bridalnails bridalmakeup  bridaljewellery bridalmakeupartist makeup makeupideas makeupartist offers lakmesalon lakmé lakme engagement engaged engagementring engagementshoot engagementparty engagementphotography partymakeup partywear partytime partyideas wedding weddingdres  Queentessential  Queentessentialbride  Jalandhar jalandharcity ,en,Embrace the glorious mess that you are  shine up bright like a diamond   Get your traditional  cultural dream look for every occasion at Lakme Salon Jalandhar Vijay Nagar  Book your makeup with our experts only  BRIDAL MAKEUP worth   Get a PreBridal Package FREE  Get Party Makeup FREE with Bridal Makeup  Now we are providing makeups at your place  Follow us for regular updates Call to book your appointments at        bridal bridalhair bridalparty bridalnails bridalmakeup  bridaljewellery bridalmakeupartist makeup makeupideas makeupartist offers lakmesalon lakmé lakme engagement engaged engagementring engagementshoot engagementparty engagementphotography partymakeup partywear partytime partyideas wedding weddingdres  Queentessential  Queentessentialbride  Jalandhar jalandharcity 
954,shubhangi_anand__ and her beautiful mama take us through their day  Wearing our to PrimerMatte Liquid Lip Color in the shades Intense Latte and Deep Maroon  BONUS  creaseless  transferproof  waterproof  Tap the link in bio to get yours today  lakme lakmeindia lakmelips lakmeabsolute lipstick lippylove lakmeabsolute lakmelipstick lakmemakeup makeupinspo lipsticklove lakmeyes lakmeeyelooks partyeyemakeup beautygram makeupgoals lakmeinfluencerarmy ,en,shubhangi_anand__ and her beautiful mama take us through their day  Wearing our to PrimerMatte Liquid Lip Color in the shades Intense Latte and Deep Maroon  BONUS  creaseless  transferproof  waterproof  Tap the link in bio to get yours today  lakme lakmeindia lakmelips lakmeabsolute lipstick lippylove lakmeabsolute lakmelipstick lakmemakeup makeupinspo lipsticklove lakmeyes lakmeeyelooks partyeyemakeup beautygram makeupgoals lakmeinfluencerarmy 
955,Lakmé Absolute Grand Finale Falguni Shane Peacock at FDCI X Lakmé Fashion Week  A whimsical collection unfolds bursting with sequins eyecatching silhouettes  delicate feathers Ranging from bomber jackets to dresses this line has it all Infused with a glittering charm every motif stands out with its distinct embroideries   falgunishanepeacockindia lakmeindia fdciofficial rseworldwide   ExploreMore FDCIxLakméFashionWeek LakméFashionWeek FDCIxLFW DaysOfFashion LFW ,en,Lakmé Absolute Grand Finale Falguni Shane Peacock at FDCI X Lakmé Fashion Week  A whimsical collection unfolds bursting with sequins eyecatching silhouettes  delicate feathers Ranging from bomber jackets to dresses this line has it all Infused with a glittering charm every motif stands out with its distinct embroideries   falgunishanepeacockindia lakmeindia fdciofficial rseworldwide   ExploreMore FDCIxLakméFashionWeek LakméFashionWeek FDCIxLFW DaysOfFashion LFW 
956,Sugar lipstick  mrp  net price    makeup makeupartist makeshop cosmetics cosmoprofbeauty cosmetologist cosmeticsurgery cosmeticbrand sugarcosmetics lakmecosmetics maybelline facescanada insight colorbar nykaa forverindia ,en,Sugar lipstick  mrp  net price    makeup makeupartist makeshop cosmetics cosmoprofbeauty cosmetologist cosmeticsurgery cosmeticbrand sugarcosmetics lakmecosmetics maybelline facescanada insight colorbar nykaa forverindia 
957,Its time to say goodbye to your falsies and get on the real eyeconic fun  TurnUpTheVolume with our Eyeconic Volume Mascara It volumizes your lashes in just one stroke  Tap the link in our bio to get yours today  lakme lakmeindia lakmeyes lakmeeyelooks partyeyemakeup wing beauty makeuplooks makeuptransformation beautyproducts beautymakeup beautyjunkie beautyaddict beautyobsessed beautygram makeupgoals makeupideas lakmeface lakmeabsolute eyeconic mascara volumizing ,en,Its time to say goodbye to your falsies and get on the real eyeconic fun  TurnUpTheVolume with our Eyeconic Volume Mascara It volumizes your lashes in just one stroke  Tap the link in our bio to get yours today  lakme lakmeindia lakmeyes lakmeeyelooks partyeyemakeup wing beauty makeuplooks makeuptransformation beautyproducts beautymakeup beautyjunkie beautyaddict beautyobsessed beautygram makeupgoals makeupideas lakmeface lakmeabsolute eyeconic mascara volumizing 
958,Your wedding is one of the most important days of your life Capture all your candid PicturePerfectMemories in a look as Luminous as you with Lakmé Salon  LakméSalon Queentessential Bridal MakeUp QueentessentialBride HappyHair HappyYou WeddingLook ,en,Your wedding is one of the most important days of your life Capture all your candid PicturePerfectMemories in a look as Luminous as you with Lakmé Salon  LakméSalon Queentessential Bridal MakeUp QueentessentialBride HappyHair HappyYou WeddingLook 
